source,target,ricciCurvature,group,weight,low,bfcsecond
0,2,0.32509881422924924,0,1.0,0.031620553359683945,0.08506616257088846
0,3,0.36616161616161613,0,1.0,0.3164983164983165,0.06721536351165981
0,5,0.33727272727272806,0,1.0,0.05272727272727262,0.0752
0,7,0.3227272727272734,0,1.0,0.05272727272727262,0.0752
0,10,0.389328063241107,0,1.0,0.42885375494071143,0.08506616257088846
0,11,0.3051948051948048,0,1.0,0.032467532467532534,0.06377551020408163
0,12,0.37310606060606,0,1.0,0.36363636363636376,0.0798611111111111
0,13,0.38000000000000067,0,1.0,0.3036363636363637,0.0752
0,15,0.36206896551724244,0,1.0,0.3338557993730408,0.06064209274673008
0,16,0.34090909090909105,0,1.0,0.09090909090909094,0.09090909090909091
0,18,0.3279220779220774,0,1.0,0.14935064935064934,0.06377551020408163
0,19,0.29461279461279477,0,1.0,0.07744107744107742,0.06721536351165981
0,20,0.3620689655172423,0,1.0,0.3338557993730408,0.06064209274673008
0,22,0.38798701298701244,0,1.0,0.5000000000000001,0.06377551020408163
0,23,0.3538961038961034,0,1.0,0.2662337662337665,0.06377551020408163
0,24,0.38111888111888037,0,1.0,0.493006993006993,0.07100591715976332
0,25,0.390316205533597,0,1.0,0.29644268774703564,0.08506616257088846
0,26,0.40909090909090917,0,1.0,0.36363636363636376,0.09090909090909091
0,27,0.30244755244755217,0,1.0,0.0034965034965034336,0.07100591715976332
0,28,0.29882154882154865,0,1.0,0.07744107744107742,0.06721536351165981
0,29,0.38636363636363646,0,1.0,0.36363636363636376,0.09090909090909091
0,33,-0.15711462450592828,1,1.0,-1.8221343873517786,0.08506616257088846
1,2,0.2726449275362318,0,1.0,-0.05434782608695632,0.08159722222222222
1,3,0.30787037037037124,0,1.0,0.1250000000000001,0.06995884773662552
1,4,0.29824561403508754,0,1.0,0.0921052631578948,0.07465277777777778
1,5,0.3375,0,1.0,0.10999999999999999,0.0784
1,6,0.3375,0,1.0,0.2316666666666668,0.0784
1,7,0.3374999999999998,0,1.0,0.10999999999999999,0.0768
1,8,0.23774509803921595,0,1.0,-0.23529411764705888,0.07118055555555555
1,11,0.3333333333333339,0,1.0,0.07738095238095222,0.0663265306122449
1,12,0.3124999999999999,0,1.0,0.16666666666666663,0.08333333333333333
1,13,0.3175000000000001,0,1.0,-0.011666666666666714,0.0784
